PROD_CLR_EQUIV,SALES_QTY,SALES_AMT_FX_RATE
220708_BK,2025.0,49454.9904
219954_GN,2664.0,88433.0973
223253_BM,915.0,13512.2266
215920_IV,25165.0,145225.941
215605_HM,3842.0,22456.5504
226229_HM,1745.0,11770.4769
216459_BK,346.0,9631.4093
222656_BL,2644.0,78766.5918
216853_WT,977.0,34347.1317
211995_HM,4396.0,20868.0985
218841_CA,15705.0,265105.1575
213667_BL,405.0,10380.804
221801_BK,744.0,11995.7187
214486_BG,3636.0,112804.5643
219698_BK,4463.0,128214.4259
219372_DM,3516.0,30386.364
217672_IV,3343.0,20672.7436
224475_BN,1778.0,41592.4642
218667_LM,3471.0,64993.3389
224753_LG,2328.0,10836.6285
212781_GY,312.0,25801.1437
210049_TU,7594.0,175018.7641
218888_FU,3134.0,49124.237
209219_SV,2644.0,89445.8352
210928_GN,2291.0,49814.2667
215039_EC,553.0,9812.2032
216045_BK,1139.0,43198.7611
201147_HM,3775.0,17501.8683
224737_BM,281.0,9747.8702
219124_BM,5052.0,128851.7542
2104501GD,808.0,26713.0027
218486_BM,4648.0,31399.4626
222249_EC,5389.0,101868.0783
220048_NV,4488.0,130115.4532
211632_GD,3280.0,20964.6633
207994_BK,6414.0,116730.982
216766_BG,12544.0,156976.615
225207_WT,899.0,25753.8645
217991_BL,4329.0,47973.5829
212626_GN,3334.0,78837.6961
206305_HM,5193.0,41662.1207
214601_BG,8570.0,209988.4417
204708_GD,30347.0,165434.9774
216296_WT,2147.0,19655.9239
216466_BM,4737.0,117049.0972
223376_PK,5563.0,65627.9645
1709382BM,5595.0,46045.0615
206386_BU,11422.0,297083.705
213976_GN,174.0,4409.9173
210697_EC,5228.0,111222.7021
223209_BM,1013.0,12004.6829
223872_GN,2475.0,69536.9783
223459_BG,2069.0,52349.6879
219078_NV,4286.0,98562.9614
222830_GD,464.0,10294.6342
209638_FU,14989.0,428992.0092
223127_BK,3496.0,98760.5392
218496_GD,3465.0,101621.2946
211716_DM,1416.0,11771.0004
212629_BK,365.0,8828.792
224720_PK,96.0,2937.1867
219682_BK,3636.0,64369.233
213976_BM,259.0,4479.5845
213471_EC,4866.0,105338.9225
220362_PK,3364.0,93786.3689
211077_GD,46.0,686.6331
206466_DN,1217.0,6223.5561
211103_CL,903.0,13908.9671
209661_BM,4396.0,35500.8785
213960_BM,480.0,2644.9201
218025_BM,3551.0,76830.3035
217134_WT,10853.0,290699.052
214291_BG,180.0,4435.3001
212190_WT,229.0,4102.0309
211798_SV,4621.0,23661.6088
224871_WT,59.0,1614.9547
212030_KK,1248.0,22254.5096
2062120HM,11844.0,54460.6245
219458_BL,168.0,3702.3426
210306_BK,5147.0,113377.9517
215091_BK,351.0,11056.4384
210742_HM,2561.0,12262.0391
214241_EC,8338.0,187937.1206
220590_WT,6536.0,75522.4483
223327_BM,456.0,12596.2314
212431_BM,5449.0,146792.2764
220084_MD,5194.0,134168.354
216265_BK,7218.0,226585.8656
212355_PU,3956.0,73648.0438
222944_BK,3355.0,72853.39
226432_GD,756.0,4243.3376
226375_MI,84.0,581.9804
209221_SV,3548.0,86107.0585
222374_BM,2784.0,63826.9397
217134_BG,3312.0,84250.5368
226344_HM,850.0,6106.6407
213480_EC,729.0,26380.4417
209664_HM,4180.0,37778.7679
2114611BM,3189.0,30103.0125
212986_HM,3664.0,23241.0715
216765_HM,6295.0,98032.2959
217877_NV,1135.0,16220.3423
219649_GN,1816.0,37712.6578
208990_BM,1131.0,26102.6796
208051_OW,4042.0,82260.2082
211334_KK,9101.0,257219.0464
213705_BL,8550.0,216863.5823
215440_KK,7762.0,171246.3537
226535_OW,510.0,14735.8339
223055_GD,3798.0,21637.7756
219531_BM,741.0,10545.8727
222227_TU,2729.0,77864.7711
205767_TK,4738.0,25016.3168
222673_BK,133.0,3639.7094
223361_GD,4881.0,58190.9308
220840_WT,2150.0,16399.6204
219564NC,7722.0,182196.9496
218941_GN,2042.0,13840.757
214096_BU,179.0,3791.7535
216082_GD,6014.0,29003.6589
218128_BM,4760.0,57244.4742
218837_BM,4111.0,65333.9456
223810_HM,2094.0,19421.6069
209048_SV,2583.0,56086.3754
214222_BK,13726.0,308842.1414
211265_KK,7239.0,144167.9575
209618_EC,8152.0,164286.2936
211057_NV,2140.0,22876.5642
215317_KK,7137.0,231508.2982
221269_SV,3200.0,39064.5184
213192_BK,7715.0,176528.6747
208710_CA,5804.0,88007.5778
215530_BK,8900.0,230545.9284
222947_CA,1461.0,33225.7207
218829_GN,4806.0,27382.8904
215337_BK,770.0,20701.416
222695_BM,832.0,30263.4868
211148_EC,2428.0,28888.4962
205851_SV,7871.0,65866.699
216568_BK,4868.0,54434.3988
226976_DB,50.0,331.3565
217035_BG,3457.0,48362.6759
223023_EC,2694.0,66749.4006
222872_WT,2195.0,62346.9342
216614_BK,1368.0,9852.9595
219034NC,4852.0,126154.4171
212528_DN,3883.0,28543.0661
214111_BM,1612.0,6096.8052
224398_HM,2570.0,30560.4511
204790_LL,4037.0,56713.7783
210744_HM,2570.0,14139.1078
210443_SV,233.0,15888.2919
223771_HM,2072.0,11971.8941
221113_GD,1557.0,11133.1522
210727_BM,6221.0,31132.9024
214371_TU,5985.0,169764.0322
215176_AQ,5041.0,60528.692
215937_GD,8364.0,74534.3411
217414_HM,3861.0,25446.2151
222824_EC,2616.0,72942.7294
221544_GD,2011.0,13888.395
210033_NV,7864.0,155988.1856
224463_EC,19.0,1046.2092
221009_EC,1233.0,27250.9337
226389_BU,26.0,186.9381
209618_KK,5183.0,126841.0885
223987_EC,1293.0,34746.8861
210303_FU,12868.0,110062.9074
221732_BL,1956.0,23522.7371
226695_MI,86.0,956.8723
219150_SV,2228.0,13526.1792
220938NC,6772.0,156073.7621
224199_KK,73.0,1487.6284
227170_DM,208.0,2240.8066
218830_AQ,4693.0,47343.6142
221622_HM,2701.0,15127.6754
216592_EC,7513.0,134368.0573
221858_BG,3430.0,50334.4762
226514_GD,150.0,1656.7682
217426_EC,373.0,10585.9478
221758_BM,4144.0,48700.5349
212037_BL,372.0,8305.0404
212719_PH,4625.0,27011.5389
221926_EC,3534.0,56048.9691
191116_DM,4661.0,30817.9817
197724_GD,1701.0,9096.0416
217013_BK,4285.0,60363.0594
224971_BM,1096.0,14898.7763
219093_SV,3702.0,9535.1877
209313_GD,2344.0,11585.6825
217475_MV,3861.0,19826.3887
205688_EC,3793.0,46411.9543
219604_CA,6970.0,143753.5667
223540_BM,12598.0,268614.2611
220736_PM,1935.0,18063.9837
224815_HM,657.0,5942.7296
209867_SV,1457.0,13979.1193
213148_BK,1306.0,5784.7252
218367_BN,510.0,5273.1449
222577_BM,1135.0,8218.3348
214208_BK,887.0,9053.4932
216691_DM,2778.0,20451.7402
209349_GD,714.0,5231.4443
211953_HM,2169.0,12142.4506
209303_SV,3479.0,19884.1008
226401_BU,816.0,5766.6664
220422NC,4669.0,97097.4103
212400_GD,110.0,1173.0653
221878_WT,3643.0,102447.2793
227886_BK,201.0,6035.2475
222632_GN,897.0,38810.5098
214248_EC,9532.0,201863.3813
223032_BK,2077.0,31827.9674
209065_BL,7020.0,158193.0756
220707_CL,3154.0,50949.2312
212737_BK,5728.0,131761.275
212301_GN,1641.0,14577.5509
215947_GD,5940.0,33041.4227
215647_SV,3591.0,23594.267
221922_LM,3492.0,73449.1027
219061_BM,1279.0,11700.7792
217033_DG,183.0,3402.3537
216111_GD,4376.0,41399.5545
218653_NV,3576.0,63985.1308
206195_WT,7443.0,33660.9915
226206_BG,408.0,15305.039
219000_BL,5931.0,28200.8527
206579_CA,6199.0,127008.3622
210295_GD,8143.0,44061.121
212477_BK,1.0,4.5991
228132_EC,21.0,1256.9218
216917NC,4399.0,71446.8046
213130_BK,4891.0,25369.3028
221063_BM,3881.0,82527.7699
226454_BK,2675.0,60289.0198
212078_NV,4308.0,11995.6733
220274_BL,487.0,12469.2408
226353_BU,633.0,7001.806
220717_BM,2350.0,23128.7421
224658_GD,15.0,75.4795
209024_WT,7488.0,169033.6774
223176_GN,625.0,4616.678
216883_HM,9349.0,107473.7846
214323_RD,1346.0,36595.7046
2062122HM,5840.0,29529.9207
212700_LM,4112.0,87077.5043
209173_CL,1701.0,9119.1645
211935_BM,230.0,2851.8197
224311_LK,37.0,245.5438
213831_BK,7604.0,216241.5894
211802_GD,3953.0,16498.4223
211639_SV,3561.0,15392.6832
221273_GD,772.0,3478.4114
213936_DM,950.0,3655.2566
212314_BL,935.0,8565.4118
220796_WT,3255.0,18456.9598
223672_BU,278.0,6462.4656
219530_BM,210.0,7544.0004
227063_BK,2.0,102.5658
217674_GD,4316.0,19942.9848
223252_GD,985.0,11377.5883
221295_SV,1778.0,12926.0373
217307_TQ,1216.0,21407.1863
211875_LL,4118.0,57374.5305
222859_BK,2677.0,68763.6642
216102_SV,1788.0,10456.4472
218929_GN,4126.0,29220.7116
213251_DM,4066.0,98261.3296
212792_BL,590.0,35103.681
216068_GD,5021.0,35179.7487
218517_HM,3803.0,20708.055
210113_LN,3539.0,86460.365
220440_CL,2527.0,23869.1226
209672_GD,4403.0,19969.837
218177_CA,8936.0,164386.5773
214446_KK,135.0,2807.3474
2062681HM,2149.0,14804.1838
219203_HM,3544.0,36255.756
222082_CL,6144.0,34020.8023
218934_GN,4808.0,26504.4018
210173_NV,768.0,11551.0242
209178_GD,5999.0,33525.4242
213553_GN,596.0,13188.4324
217405_GN,6824.0,168770.5466
217899_YL,3556.0,48299.1277
176036_TQ,6256.0,21321.6885
223836_SV,1582.0,12690.5935
212245_BM,1999.0,10476.6768
213079_BK,6487.0,31665.4621
211358_BK,31.0,451.6278
214152_BM,4522.0,18785.6787
228004_GD,88.0,603.5606
224519_GD,1386.0,8895.0594
212675_GD,9438.0,51303.964
209975_EC,4526.0,76095.67
213899_HM,5937.0,26291.2833
211849_DM,4245.0,186410.7906
169622_DM,72.0,586.8522
222223_BK,5118.0,148982.5504
216234_GD,6775.0,49163.7166
224556_KK,103.0,2719.0357
218582_GD,3809.0,17315.9506
217458_HM,5080.0,43901.3844
210295_MI,15050.0,57727.4041
217193_EC,1262.0,37528.2206
210219_PK,1129.0,11751.1729
224614_BK,2833.0,15785.166
222188_EC,3607.0,45365.4347
223820_SV,102.0,1277.1062
216888_HM,1821.0,11429.1546
213824_HM,976.0,7076.2262
215911_IV,5646.0,40111.2396
222698_BK,345.0,7556.2509
226291_KK,6.0,169.6006
1699942HM,8507.0,38016.7401
226999_BL,7.0,137.1645
210240_PK,3980.0,55267.1636
218297_HM,886.0,7409.7795
214045_BM,3936.0,23535.1298
216615_EC,2310.0,21993.2525
225041_BL,220.0,1306.627
223477_OR,6504.0,92217.9212
224961_BM,3477.0,81918.283
221840_BM,4532.0,55108.8841
219244_EC,3682.0,75490.8095
217034_BG,7920.0,173559.299
219307_BM,1836.0,8436.8054
217675_SV,8.0,58.355
212598_IV,33.0,339.0325
225242_WT,228.0,1932.8042
212597_YL,22.0,283.1077
219729_BL,3720.0,88401.9063
218300_HM,1135.0,7763.8803
166354_ID,2863.0,33137.7537
227035_DB,458.0,4192.5997
214645_BM,1790.0,29078.12
227191_DM,40.0,206.4886
225680_BL,1136.0,8235.96
218456NC,5444.0,110143.7517
1735490HM,7590.0,34954.0305
217970_FU,5.0,83.9876
222224_BG,2917.0,48605.5574
208078_OR,5304.0,36776.853
211956_HM,2939.0,16094.0426
210347_NV,3042.0,14000.6177
215908_IV,5723.0,31608.2397
220326_BM,2914.0,25770.9464
215551_GD,3159.0,31293.3878
211070_HM,1771.0,13757.0538
1879985BM,8384.0,41080.8284
215621_SV,4644.0,24493.1643
222873_TU,1265.0,58127.5567
214638_BM,2539.0,21188.5484
214058_BM,648.0,8268.1797
221918_BM,4102.0,49231.9934
224720_EC,402.0,12600.4814
196653_CL,6009.0,33562.1132
216478_TU,4399.0,142757.3212
215018_BU,340.0,11108.7076
212645_RD,11733.0,366437.9983
208552_GN,2019.0,35537.6177
205237_GD,1988.0,11723.8015
218306_RO,1161.0,4763.3286
211431_EC,6784.0,170479.0268
212225_RD,232.0,5680.4577
217238_BM,324.0,8381.0545
210031_OR,3798.0,32936.2721
215935_GD,5104.0,42879.3802
220366_BM,2771.0,34513.6718
219068_BK,4421.0,38246.9733
223637_BK,1341.0,45291.5166
219234_BG,199.0,6204.0922
224295_BM,1592.0,46494.8702
211791_SV,1647.0,46880.1553
170562_BU,5767.0,21407.3874
211248_HM,2578.0,23687.2523
220382_PK,4276.0,47894.8726
209746_WT,1692.0,20227.5641
206383_NU,14300.0,159901.5076
213108_BK,2342.0,9473.4589
222540_BK,1053.0,15699.0956
216527_GN,209.0,3409.007
1953801PK,122.0,884.2763
222587_EC,310.0,11061.3091
218925_PK,3628.0,45404.2343
219776_IV,4281.0,24150.5438
220362_GN,8095.0,233515.0508
224835_BM,369.0,9323.0216
212945_HM,11816.0,51271.6752
213487_BM,3085.0,73296.6964
219723_BL,4671.0,137358.4499
214097_BM,190.0,5668.0305
211602_BM,4490.0,112361.262
225268_WT,2135.0,14994.8617
218800_BG,213.0,4159.4577
209852_BM,6076.0,146336.633
217119_BK,6632.0,139783.7935
210433_BL,62.0,361.9513
213890_FU,849.0,11866.8587
221237_BM,3146.0,26147.44
223785_HM,1615.0,12345.8687
224933_GD,13.0,266.21
223639_EC,2230.0,76490.8454
220416_BL,245.0,6337.678
224984_BL,284.0,2202.7422
221565_BM,663.0,6048.6299
219335_BM,1841.0,40366.4714
224613_BK,1338.0,13476.9557
222632_BN,1220.0,52871.4382
214541_BM,4350.0,105655.5571
196555_TQ,6348.0,24037.3393
225697_TU,21.0,538.2034
216583_BM,2124.0,18439.2799
212540_BK,7253.0,235489.31
224859_NV,5776.0,158307.9479
214709_TU,8795.0,185974.8678
212246_BM,1661.0,10978.7919
227728_KK,39.0,1435.7755
208079_BG,5031.0,50914.5708
200421_LL,4334.0,35422.8797
224416_BK,25.0,726.7163
216016_LN,868.0,29399.8327
214242_EC,8091.0,150698.1332
227972_GN,97.0,2672.6748
221636_HM,2713.0,24871.1376
222836_DM,7518.0,173833.5536
221454_BM,2457.0,22792.349
217350_GN,2650.0,51643.4567
224129_EC,1091.0,25959.0891
223179_WT,2696.0,73111.2811
225068_BL,920.0,5330.3484
222346_KK,1116.0,36978.2497
216758_SV,588.0,14882.0685
219179_BM,3226.0,13991.6825
224822_BG,3887.0,62083.587
221591_MD,1659.0,42985.2205
210649_TU,6701.0,222610.9956
202636_GD,3349.0,13735.7236
216849_GD,24654.0,140840.4304
223305_FU,477.0,4309.8068
223789_SV,538.0,3081.7654
211182_HM,4449.0,21115.295
220612_GD,2458.0,13163.9964
217860_EC,7766.0,170724.1931
216356_BL,6125.0,131673.4377
216601_GN,4369.0,47999.1885
217163_SV,2851.0,15561.0578
221329_GD,2722.0,68571.1316
222191_BM,1982.0,25508.1916
210455_SV,1223.0,45701.878
222001_OX,4871.0,27341.5236
222945_BK,4424.0,121142.2654
209307_SV,4188.0,20405.9646
215627_DM,8795.0,178827.2998
221055_WT,1219.0,14573.9873
216977_GD,2683.0,9633.023
212974_TG,13075.0,52593.0431
216108_GD,6102.0,66894.9318
216922_HM,5582.0,33145.6122
196001_HM,1031.0,11611.1642
207975_GD,11133.0,61229.3741
216748_RY,4882.0,24003.1714
215020_KK,500.0,11671.2865
211735_PK,1809.0,7461.5908
222540_BG,1651.0,24612.7511
221297_BM,3190.0,10877.6588
211509_CA,4210.0,70678.8641
218555_GD,1048.0,10851.2101
205191_PK,5962.0,31753.3375
222328_BK,2705.0,91825.8993
215249_PM,4985.0,69138.7941
211428_EC,6149.0,167487.148
224396_BU,2025.0,24119.9444
219030_KK,466.0,11023.7373
217711_BG,734.0,26409.1613
208014_EC,4339.0,62138.5032
218072_BG,4114.0,120186.4686
216903_HM,6006.0,29034.4688
212940_HM,3916.0,18516.8371
218526_RD,3527.0,35367.9036
226796_BL,365.0,13246.6704
214585_LM,6215.0,97696.592
210511_BM,4268.0,88424.7375
211845_BK,7455.0,190522.6326
217524_SV,2725.0,13453.0133
213199_PK,2892.0,28826.1164
225313_KK,1637.0,94934.3298
219402_BM,3512.0,29364.0167
209966_BM,4249.0,114959.0218
221254_BM,3893.0,28603.9607
213929_DM,1583.0,6084.6946
219054_EC,30.0,353.848
219078_EC,7422.0,123748.0967
217130_HM,1729.0,21429.3973
224425_BM,161.0,4392.1713
213480_GN,813.0,32192.2577
224562_BK,12.0,85.2126
222101_KK,16252.0,406292.5796
226995_KK,408.0,11184.7008
213084_SV,3044.0,27679.181
211055_HM,2399.0,15304.7867
213207_BK,6814.0,132159.8234
211982_PM,4209.0,23033.1183
212011_SV,1972.0,11614.0475
223895_PK,787.0,24605.5849
213347_GD,1.0,14.7373
223217_WT,1477.0,18198.267
216961_EC,7269.0,182406.9171
169607_IG,2118.0,13247.5606
210198_BM,8212.0,193331.8631
220021_BM,5604.0,61246.6704
212578_BK,2971.0,75172.8569
214585_EC,7226.0,126742.3846
216298_GD,3554.0,19915.5992
210280_PK,6858.0,34448.7453
213593_BK,7315.0,120584.0851
219126_KK,1455.0,68708.2193
217238_BU,4532.0,132308.6068
209301_SV,3479.0,24563.2792
214195_LL,2181.0,24249.8719
216415_BK,791.0,24017.8519
211915_BL,2651.0,58265.7091
206394_KK,275.0,10346.7792
218047_GD,10158.0,268076.9025
221298_BM,4765.0,25168.7563
216609_BK,8624.0,215706.8685
224690_BK,5349.0,182707.6914
211965_GN,3126.0,13776.5983
219754_DM,2522.0,28780.4719
211066_HM,1807.0,6614.1822
217460_HM,2908.0,29889.9094
224304_GN,3017.0,14434.6113
215896_BK,3258.0,18477.6583
219024_HM,4720.0,34936.6444
223765_BG,170.0,13889.704
2011441HM,5055.0,23296.7117
215908_HM,796.0,4196.7401
193166_BK,4607.0,20947.7176
209330_GD,10513.0,46805.2746
224441_AN,847.0,21932.647
223249_TU,1579.0,33354.2603
219472_HM,969.0,8281.9739
222579_BL,730.0,7072.9696
217854_BM,6162.0,113461.8904
221147_WT,3348.0,56266.4542
216759_EC,280.0,16475.8651
216281_BM,2539.0,26168.924
216173_BK,2588.0,110908.5008
223122_GD,3137.0,23555.235
226940_GD,165.0,1531.8189
219461_CA,2677.0,48200.0583
214399_DM,9168.0,65607.2633
225645_GN,50.0,1021.8267
223642_CA,1773.0,58788.8951
209000_GD,6630.0,44852.5722
211928_HM,3364.0,33536.3438
223814_SV,457.0,3550.6418
224905_BN,3754.0,106322.3461
140486_BM,6099.0,73462.9065
222563_BG,2603.0,31161.2265
218398_OR,3918.0,85706.4528
222339_BK,3766.0,111118.0521
223898_RD,2615.0,30312.6858
214471_GN,5402.0,28730.6278
219244_BK,6760.0,138898.452
227009_SV,45.0,790.0403
216291_SV,377.0,2186.4949
222947_BK,2130.0,48515.0153
212363_EC,1770.0,49195.8313
217800_EC,6519.0,156153.4297
201255_TG,5579.0,34170.2977
212821_WT,4027.0,49962.1279
214538_KK,2074.0,46929.3472
205275_BK,4052.0,51401.137
221830_BM,4893.0,42810.6604
217520_SV,3058.0,16660.9942
214475_GN,80.0,654.2537
212308_TU,7727.0,142310.8379
220848_WT,6245.0,35409.3347
224394_HM,4785.0,35348.4972
227130_BU,6.0,128.1774
224758_HM,190.0,1286.545
211515_OR,3482.0,31371.0839
1696221AQ,4196.0,33183.7927
211644_GD,2179.0,10956.7923
212225_BG,225.0,5225.2948
216047_BK,5267.0,87657.8157
225663_OR,91.0,2104.4521
224469_BU,341.0,5356.0254
212860_GN,7476.0,35245.1728
224159_GD,5715.0,42639.4619
223684_BM,3297.0,109391.7546
225676_HM,890.0,4977.5327
221104_GD,852.0,6654.1399
219231_DB,3579.0,27201.17
216431_GD,206.0,4726.331
211141_HM,3007.0,15783.2677
219858_PU,2488.0,13036.8709
219398_BK,7001.0,173415.0383
223615_BK,3343.0,80545.3755
217671_IV,4313.0,25079.9563
223394_PK,587.0,13649.0192
221778_WT,1680.0,38913.9247
218492_ID,3417.0,21405.6217
219268_DM,2949.0,43875.8885
226677_GN,400.0,2602.2568
212281_BM,399.0,8110.4856
223348_BK,400.0,10055.0695
214064_BM,2630.0,19833.1143
166360_DY,2869.0,32432.9377
212442_HM,3759.0,18564.5215
212347_BM,1.0,21.4793
213823_HM,4519.0,20927.8727
218839_PK,3881.0,30872.4099
221263_BM,3000.0,10040.6528
218265_BK,9441.0,231843.0365
222576_KK,1011.0,16008.5603
214473_OR,55.0,740.6851
213729_BG,876.0,12241.9317
212591_HM,2887.0,15644.2269
2236401PU,1983.0,22868.64
221525_LL,3414.0,35096.5742
225677_HM,3757.0,30912.3833
218005_BM,1224.0,17241.6649
212808_PK,1804.0,18710.3713
225673_BK,112.0,3352.0026
216858_RD,1451.0,14260.7211
224666_GD,1663.0,8663.8292
214398_DM,3806.0,18466.358
213573_OS,4566.0,103684.6715
211959_TL,2745.0,15360.0989
1573721BK,2776.0,30189.8958
217002_PK,3141.0,16607.8806
221833_TG,1326.0,12047.0811
224964_KK,1352.0,21147.3709
219380_BM,3453.0,26373.6697
213821_HM,3958.0,17781.6098
217338_PU,821.0,15153.9657
215920_BK,3952.0,22444.3918
225078_BK,249.0,8538.2778
224338_HM,1586.0,11362.633
221002_SV,3553.0,61259.1911
218892_TL,4633.0,26718.1409
201165_HM,3420.0,15692.1233
213986_SW,988.0,2669.9834
223272_OR,1127.0,13567.8048
214772_DP,6570.0,64043.0228
227034_DB,1353.0,7436.6206
213988_HM,5626.0,23427.0948
2156191HM,4701.0,35467.3692
222871_CA,1528.0,80269.764
219012_GN,6492.0,43178.5152
215898_IV,4770.0,30340.3193
214147_BM,5544.0,24103.8677
220565_GN,7032.0,168928.9491
219269_DM,690.0,5431.9948
226341_GD,803.0,5885.1648
215440_BR,5171.0,109062.5922
214673_HM,2891.0,23132.4511
217326_SV,4062.0,19114.036
213070_BK,6002.0,31361.3798
219952_YL,1447.0,62829.8883
211980_GN,2034.0,17612.5334
220189_BG,2634.0,86827.4272
219232_BM,2505.0,22940.4519
219502_BK,2289.0,56247.6273
216594_PU,3955.0,52921.7361
218667_FU,3628.0,64704.1301
221333_BM,4226.0,111181.7073
210403_SV,314.0,12444.6004
212231_PM,4124.0,35296.1412
212812_GN,6896.0,147162.8247
222708_BK,54.0,1489.2066
218474_DG,5985.0,35397.6099
204708_NU,5244.0,19847.9495
218127_GN,3466.0,51217.4042
216444_BK,6747.0,165046.7615
224015_BK,3159.0,63890.3764
222655_BG,1554.0,48633.869
213865_BM,6962.0,229475.7052
220598_BL,11218.0,280756.1033
223318_EC,1917.0,16962.9807
212001_HM,3200.0,25055.3486
212016_PE,1003.0,9772.9883
226388_BM,1370.0,37972.6417
224431_NM,1231.0,38830.9608
227234_BK,43.0,2638.7936
221149_BM,1657.0,12904.6614
215065_DG,880.0,21346.4225
210435_BL,42.0,262.3459
215536_BK,5028.0,65642.4249
224477_GN,145.0,1578.3901
221681_RD,161.0,3951.619
225504_PE,662.0,3557.8892
208057_CA,1752.0,24335.9254
212393_GD,27.0,851.2679
216090_IV,4191.0,23255.3113
218748_BL,2197.0,62457.0161
214449_BM,5753.0,141737.351
223196_WT,2147.0,71249.1053
226588_BU,386.0,10547.1295
220811_WT,1289.0,7138.2641
227117_BK,43.0,2162.9668
214366_BM,4008.0,30091.193
223635_BK,132.0,3325.7665
195269_EC,18285.0,164264.9219
219744_WT,5219.0,130741.6648
217525_SV,2467.0,19314.9263
215825_FU,82.0,798.1909
208708_GN,2605.0,56529.5645
218688_BG,5590.0,172890.1811
211711_BK,208.0,3909.1233
222703_TU,440.0,21445.6976
217904_SV,6325.0,55543.3494
206894_GD,3807.0,18955.7979
193709_LB,5414.0,19983.1654
211433_TU,7166.0,135046.2918
215892_IV,3087.0,23636.0698
217238_KK,8065.0,230810.0882
221222_BG,2375.0,54209.2905
225362_BK,0.0,0.0
223980_BM,725.0,23507.6671
220211_BL,4119.0,89092.5264
213951_BM,1062.0,5918.2704
211754_GN,1871.0,12495.3357
222388_BM,1109.0,28666.8492
218543_BL,1518.0,49276.7643
223928_BL,2557.0,62738.8335
222034_BU,2453.0,63316.3643
221010_BM,625.0,9785.6742
213100_RD,5419.0,109801.6856
216990_GD,3034.0,30782.4822
209183_GD,6057.0,61022.1219
211258_HM,455.0,1380.58
222900_BL,2281.0,38799.2489
224919_WT,136.0,3476.2253
223349_DN,2611.0,38633.2846
214038_WT,3843.0,73694.8508
226589_BM,71.0,1924.6193
208611_CA,13314.0,229834.2711
209668_GD,3824.0,18041.9531
211910_PM,4985.0,31731.577
218170_BL,6857.0,159483.4314
212694_TU,481.0,12760.9426
222901_BM,4610.0,88354.896
211236_NV,4710.0,66791.9886
209454_BK,8592.0,187204.5912
220421_WT,1497.0,37859.7328
213578_BM,4374.0,71624.209
218305_BM,392.0,7127.9736
216347_BL,6382.0,110395.1072
218459_GY,2789.0,57608.4489
215548_SV,1257.0,35790.1751
207919_BL,932.0,8279.4669
220999_GN,1419.0,27608.3656
216453_SV,256.0,5296.3781
224932_GD,11.0,249.9496
209077_BL,5255.0,79799.7209
212006_GN,3627.0,14024.1678
212975_HM,4470.0,33845.5998
215606_CA,7770.0,150628.6979
215645_SV,2398.0,14341.2051
214148_BM,4773.0,50835.8623
225164_BK,1351.0,28315.2651
223119_GD,2594.0,14949.9674
210632_BK,5458.0,255469.8111
221198_EC,1257.0,14778.1774
219022NC,5899.0,148870.9153
211415_GN,421.0,7442.8675
208721_PK,650.0,9309.183
206914_SV,2885.0,24627.0733
212431_BR,198.0,3649.0375
209177_GD,4140.0,27735.1528
226228_BL,491.0,3694.1406
215493_WT,2973.0,72497.9786
213008_HM,4824.0,45762.878
201230_FG,13148.0,57365.8809
209731_KK,1575.0,36466.0902
221567_IV,2264.0,15431.6568
221255_BM,4952.0,29648.6003
215217_GY,2487.0,37393.9476
212634_BM,1180.0,28134.266
210295_OR,8481.0,43747.7174
209972_BL,4375.0,72178.5517
221197_PK,2822.0,20932.2955
214916_BK,89.0,1182.332
221086_SV,305.0,1839.7103
222439_BM,1037.0,19444.5862
224191_EC,11.0,467.5798
215937_SV,228.0,2310.9011
218347_BN,692.0,6997.9076
223880_SV,192.0,1571.7931
212950_HM,4317.0,22798.2249
212849_SV,2950.0,18504.3076
218889_BG,3034.0,88821.0439
225052_BK,147.0,4247.8561
209316_SV,4078.0,26480.393
220946_PK,2457.0,24871.0392
226394_BU,173.0,1985.0264
216250_IV,5280.0,51233.2146
226919_BU,22.0,1015.2831
211249_HM,5267.0,37907.3901
210753_MM,145.0,2261.6625
218800_BN,151.0,2229.672
225137_BK,1501.0,27476.3113
208146_BM,13502.0,254983.4801
223951_GD,369.0,5249.3272
210351_BM,2295.0,16588.038
215196_BK,765.0,22623.4536
224836_GY,241.0,7175.367
212553_HM,3126.0,25378.9797
223554_GN,2755.0,80317.4096
226711_MI,57.0,763.8272
2012551GD,5943.0,34759.1309
210791_CA,6262.0,130607.4221
226484_SV,473.0,3154.9541
223900_SV,1580.0,9074.6428
220586_BM,6469.0,152791.0864
215949_GD,12576.0,68471.2026
209617_YL,3204.0,57621.451
222059_TG,3161.0,17741.889
222360_EC,964.0,33197.8836
224912_BK,499.0,12325.6307
220760_CA,1359.0,48857.709
219528_BM,681.0,7680.1362
211160_GD,5726.0,22838.1418
225498_BU,75.0,2276.2573
215484_BM,4805.0,78763.8727
210984_BM,394.0,10418.3839
222238_KK,1514.0,25534.7442
222426_PA,3133.0,38921.4435
221250_BM,4833.0,39826.6001
215580_GD,4620.0,30994.0735
224270_HM,2922.0,21361.7648
208057_PK,2017.0,28410.5452
213555_BN,312.0,4483.0436
214001_SV,6312.0,30811.8706
222900_BG,126.0,1854.3384
215578_SV,6353.0,45074.7164
222253_BM,83.0,2462.1272
224097_CA,475.0,13340.4925
210442_BL,20.0,100.863
